GeneID;log2 FC;log10 p-value
SNAPC4;-0,21485245;-1,447160489
SNAPC5;-0,100783732;-0,270475357
SNAPIN;0,061260423;-0,224307607
SNCA;-1,405345871;-0,558912504
SND1;0,07617168;-0,449164532
SNED1;0,037063256;-0,142667089
SNF8;-0,024025418;-0,097991038
SNHG1;-0,00522349;-0,009835609
SNHG10;-0,026462665;-0,122149417
SNHG11;-0,182037386;-0,295467377
SNHG12;0,216965936;-0,451003872
SNHG14;0,027397814;-0,055277395
SNHG15;-0,237044166;-0,487942551
SNHG16;0,127642901;-0,819972384
SNHG17;-0,025621171;-0,278335623
SNHG19;0,117839805;-0,066888184
SNHG20;-0,373644411;-1,390447112
SNHG21;1,259154636;-2,418115365
SNHG22;-0,846436174;-1,133787298
SNHG25;1,154663985;-1,601996352
SNHG26;-0,755924464;-0,541249254
SNHG29;-0,027555723;-0,069518866
SNHG3;-0,103899854;-0,383716402
SNHG30;-0,111590638;-0,408592973
SNHG4;-0,086572594;-0,4471299
SNHG5;-1,468920084;-0,835420331
SNHG6;0,00911777;-0,014258601
SNHG7;-0,502869983;-1,246289086
SNHG8;0,08480019;-0,08000927
SNHG9;-0,595180283;-0,796772023
SNIP1;-0,203242808;-0,499416127
SNN;-0,016551176;-0,027968181
SNORA11;0,851599961;-0,506062477
SNORA12;0,686781317;-0,647767316
SNORA20;-0,594502812;-0,215794811
SNORA22;1,12404464;-0,706524078
SNORA28;-0,243271151;-0,328442229
SNORA2A;-0,647907055;-0,307532132
SNORA31;1,446170812;-1,499527904
SNORA33;-0,313330768;-0,415216616
SNORA3B;-0,257024306;-0,549291556
SNORA50A;-0,874964702;-1,713706636
SNORA53;-0,790168895;-0,320534359
SNORA59A;0,971209919;-0,708776745
SNORA5A;-2,013836956;-1,477285343
SNORA5C;-0,260353999;-0,318734141
SNORA65;-0,714214361;-0,271515652
SNORA66;1,514728963;-1,667323801
SNORA71B;1,185510849;-1,299629671
SNORA72;0,316291421;-0,306763105
SNORA73B;-0,787778266;-0,876819462
SNORA77;-0,803316257;-1,1608623
SNORC;0,090481609;-0,054119439
SNORD100;-0,443448952;-0,20265223
SNORD104;0,060775407;-0,11392678
SNORD124;-0,828233652;-0,685589049
SNORD12C;-1,621452027;-1,370866216
SNORD14A;-1,753717352;-1,81942076
SNORD14E;1,934969119;-1,184560586
SNORD15B;-1,937461122;-1,836000839
SNORD17;-0,776408807;-1,069506812
SNORD19;2,693388507;-1,820969145
SNORD37;1,756114806;-1,36999478
SNORD38A;0,126423363;-0,047831363
SNORD3A;-0,906910139;-2,135724856
SNORD4A;-0,142813922;-0,151512546
SNORD59A;1,620100323;-1,271644068
SNORD62B;-0,159967149;-0,199852394
SNORD83A;-0,040712662;-0,015253779
SNORD89;0,076865297;-0,074823352
SNORD94;-0,525809633;-0,61974208
SNORD99;-0,709947985;-0,733221074
SNPH;-0,292082584;-1,231658501
SNRK;-0,022720077;-0,029754458
SNRK-AS1;-0,186187746;-0,391013979
SNRNP200;-0,032395476;-0,245689422
SNRNP25;-0,539144844;-1,669858499
SNRNP27;-0,082415658;-0,183328071
SNRNP35;-0,010900397;-0,160250392
SNRNP40;-0,020986786;-0,077167674
SNRNP48;-0,003467603;-0,010388083
SNRNP70;-0,100735655;-0,823082482
SNRPA;0,130995719;-1,339542565
SNRPA1;-0,113109754;-0,272942595
SNRPB;-0,053588958;-0,237896976
SNRPB2;0,193240528;-0,547260574
SNRPC;0,063759908;-0,327067076
SNRPD1;0,112386722;-0,190564601
SNRPD2;0,108205185;-0,139072083
SNRPD3;-0,153661666;-0,967055365
SNRPE;0,287410153;-0,6768155
SNRPEP4;1,25134838;-2,582045497
SNRPF;-0,229563052;-0,588752476
SNRPG;0,49976603;-0,894192568
SNRPGP10;-0,0059734;-0,002634751
SNRPGP14;-1,942434712;-0,613135536
SNRPGP2;-0,250234348;-0,150730829
SNRPN;-0,482370691;-1,103897514
SNTA1;-0,224858355;-0,423030068
SNTB1;0,170727754;-0,411913055
SNTB2;-0,32828517;-0,542889919
SNTG2-AS1;-1,313689725;-0,5287816
SNU13;-0,12359303;-0,478692299
SNUPN;0,073760157;-0,303583709
SNURF;-0,148727961;-0,079562563
SNW1;0,026303474;-0,096193357
SNX1;0,020101206;-0,228481896
SNX10;0,079738585;-0,112193505
SNX11;0,008214526;-0,009035389
SNX12;-0,02439994;-0,464920974
SNX13;0,156726981;-0,500500315
SNX14;-0,016112061;-0,088441841
SNX15;-0,166587814;-0,210679106
SNX16;-0,596700647;-1,151500284
SNX17;-0,118117099;-0,918595865
SNX18;0,272872477;-0,411670282
SNX18P3;0,090373702;-0,058706698
SNX19;0,160291338;-0,468667913
SNX2;0,09657326;-0,26188498
SNX20;0,113562559;-0,334057743
SNX21;-0,060950831;-0,073414475
SNX22;-0,787535608;-0,880524557
SNX24;0,371405252;-0,431421368
SNX25;0,067067031;-0,138606681
SNX27;0,286304185;-0,854099311
SNX29;-0,087950714;-0,213232642
SNX3;0,044394119;-0,217817948
SNX30;0,103022662;-0,202227884
SNX32;-0,865294332;-1,290464852
SNX33;0,232059596;-0,547542081
SNX4;0,067370554;-0,189740885
SNX5;-0,016462483;-0,039279044
SNX6;0,292821274;-1,021365228
SNX8;-0,120144841;-0,694035914
SNX9;-0,211243826;-0,615715137
SOAT1;0,223247553;-0,857863724
SOAT2;0,420216692;-0,944096121
SOBP;0,420025176;-0,326619042
SOCS1;0,381876943;-1,481996784
SOCS2;-0,067361547;-0,228509187
SOCS2-AS1;-0,663120311;-1,159268349
SOCS3;0,82892094;-1,619539781
SOCS4;0,025096776;-0,064315322
SOCS5;0,041782671;-0,134796644
SOCS5P4;1,185751439;-1,205295104
SOCS6;0,172388795;-0,201844711
SOCS7;-0,109757479;-0,19680778
SOD1;-0,001654227;-0,002561858
SOD2;0,139274789;-0,146462645
SOGA1;0,285838442;-0,484711232
SON;0,156261838;-2,028408995
SORBS1;-0,568842835;-0,646603822
SORBS3;-0,187139587;-0,749749556
SORCS2;-0,804010395;-0,467630136
SORCS3;-1,167728923;-0,447810945
SORD;-0,245774095;-0,437816517
SORL1;0,178403155;-0,32598368
SORT1;0,420469207;-1,231570059
SOS1;0,241386655;-1,896697209
SOS1-IT1;-0,035003155;-0,032477715
SOS2;0,257393955;-0,607986827
SOWAHC;-0,037207293;-0,073954771
SOWAHD;-0,395541993;-0,375971791
SOX12;-0,613365921;-1,33023399
SOX13;-0,390071555;-1,546364313
SOX15;-0,272273773;-0,125781517
SOX4;0,090109176;-0,507190216
SOX5;-0,078059904;-0,03989439
SOX8;-0,329217709;-0,413569827
SP1;0,085777749;-0,151228812
SP100;0,789932932;-1,715849416
SP110;0,652332584;-1,448841169
SP140;0,570785475;-1,37779091
SP140L;0,278962275;-0,9597145
SP2;0,053831193;-0,113030375
SP3;0,027561508;-0,058784835
SP4;0,142855521;-0,395045236
SPA17;-0,035256317;-0,021156484
SPACA6;0,093566176;-0,169661453
SPACA9;0,320273049;-0,52851109
SPAG1;0,061718014;-0,257113406
SPAG16;0,100555534;-0,235182272
SPAG17;1,341077306;-1,025577707
SPAG4;-2,159589159;-1,308633127
SPAG5;0,438759564;-1,171601088
SPAG5-AS1;-0,374738214;-0,310549735
SPAG7;-0,097035731;-0,231050515
SPAG8;-0,252470388;-0,766249493
SPAG9;0,005770788;-0,008895149
SPARC;-0,92906892;-0,83398863
SPART;0,411660949;-1,404897379
SPAST;0,057731969;-0,081696371
SPATA1;0,522295463;-1,625178847
SPATA13;0,440572591;-1,698321859
SPATA2;-0,217866644;-0,280701221
SPATA20;-0,460597456;-0,856927802
SPATA24;-0,19127521;-0,462365586
SPATA25;-2,542980171;-1,613280443
SPATA2L;-0,176607822;-0,183646252
SPATA33;0,177599914;-0,663180983
SPATA41;-0,655017607;-0,500159402
SPATA5;-0,42369114;-1,547226879
SPATA5L1;0,032437628;-0,132870689
SPATA6;-0,857583038;-1,454906761
SPATA6L;-0,017612234;-0,006339791
SPATA7;0,105125361;-0,572047407
SPATC1;0,109592606;-0,186375272
SPATS2;0,310434479;-1,25712078
SPATS2L;2,020255768;-3,569927043
SPC24;0,62013663;-0,67157057
SPCS1;-0,209685208;-0,918044474
SPCS2;-0,131676034;-0,481501507
SPCS2P4;1,209822339;-1,365317429
SPCS3;-0,062365881;-0,249255349
SPCS3-AS1;0,248677452;-0,298254622
SPDL1;0,279361298;-0,391344912
SPDYA;-1,84792286;-0,904660022
SPDYC;-0,546530923;-0,147093739
SPDYE16;-0,08106292;-0,189039986
SPDYE18;1,245586786;-1,927179491
SPECC1;-0,199684638;-1,677751402
SPECC1L;-0,528820064;-1,188569863
SPEF2;0,130920654;-0,434575485
SPEG;-0,101931177;-0,133952431
SPEN;0,087817879;-0,488263274
SPG11;0,412038756;-1,923386831
SPG21;-0,058893689;-0,069706478
SPG7;-0,113844286;-0,829943194
SPHK1;-0,57955786;-1,252962903
SPHK2;-0,313888294;-1,732597071
SPI1;-0,025548591;-0,017095123
SPIB;-0,509642501;-1,742701434
SPICE1;0,087985479;-0,051628553
SPIDR;-0,054605821;-0,311847943
SPIN1;-0,055507826;-0,262685081
SPIN2B;-0,28331961;-1,057648012
SPIN3;0,338053449;-1,236993319
SPIN4;-0,066573788;-0,08854316
SPINDOC;0,010472628;-0,056187621
SPINK2;-1,431437328;-1,275824488
SPINT1;0,424194187;-1,067788449
SPINT1-AS1;0,331685314;-0,234439167
SPINT2;-0,279014188;-1,830776676
SPIRE1;1,22074745;-1,514469244
SPIRE2;-0,099080348;-0,069410854
SPN;-0,217591435;-0,654529045
SPNS1;0,366838362;-1,82405289
SPNS2;-0,814567671;-0,709515984
SPNS3;-1,463695772;-1,759985944
SPOCD1;-0,31265349;-0,197578796
SPOCK1;0,048510468;-0,092105695
SPOCK2;-0,132247798;-0,40390176
SPON1;-1,240540417;-0,981940623
SPON2;-0,957723787;-1,806261412
SPOP;0,030325858;-0,139268402
SPOPL;0,100067859;-0,181020225
SPOUT1;1,037735221;-1,648342769
SPPL2A;0,229122599;-1,33055615
SPPL2B;-0,359773866;-1,289809648
SPPL3;-0,357403004;-0,886064379
SPR;-0,379989807;-0,505891976
SPRED1;0,192877194;-0,662057687
SPRED2;-0,610105626;-1,033991416
SPRED3;-0,266674814;-1,056790686
SPRING1;-0,184824602;-0,880755037
SPRTN;-0,045020603;-0,145559707
SPRY1;-0,457945841;-0,947856217
SPRY2;-0,960527734;-0,6920454
SPRYD3;-0,154228489;-0,415296893
SPRYD4;-0,081397474;-0,674282643
SPRYD7;-0,163980678;-0,464605306
SPSB1;1,101706394;-2,034443783
SPSB2;-0,382526706;-0,933877472
SPSB3;-0,242976753;-1,688037996
SPTA1;-1,752777714;-0,619426767
SPTAN1;0,129240565;-0,704678046
SPTB;-1,173421784;-0,445728779
SPTBN1;-0,273018494;-0,859264136
SPTBN2;0,36432369;-0,18984752
SPTBN4;-1,140012731;-0,839603659
SPTBN5;0,480520814;-0,615921441
SPTLC1;-0,116252454;-0,914663305
SPTLC2;0,246355665;-0,859337664
SPTLC3;-1,075877396;-0,294815489
SPTSSA;-0,279120671;-0,96132066
SPTSSB;0,101541813;-0,058052682
SPTY2D1;0,02678738;-0,071265385
SPTY2D1OS;-0,335699045;-0,215365412
SPX;-0,965420748;-0,454613913
SQLE;-0,172259303;-1,136773184
SQOR;0,022845541;-0,032281383
SQSTM1;-0,21133135;-0,523633
SRA1;0,139359002;-0,24788598
SRBD1;0,316162018;-0,923024454
SRC;0,495143295;-0,682480213
SRCAP;0,098940923;-1,736232554
SRD5A1;0,633951768;-1,177628585
SRD5A3;-0,017074155;-0,01836052
SRD5A3-AS1;-0,920805554;-0,546338294
SREBF1;0,067778114;-0,694487409
SREBF2;-0,106450942;-0,787871385
SREBF2-AS1;0,034579252;-0,013083982
SREK1;0,039054737;-0,160224158
SREK1IP1;-0,011353089;-0,084022484
SRF;-0,043890572;-0,078268952
SRFBP1;0,234656287;-0,732701887
SRGAP1;0,832378946;-0,539920991
SRGAP2;0,753647954;-2,203900627
SRGAP2B;0,709265502;-0,999310699
SRGAP2C;0,225802194;-0,430238002
SRGAP3;-0,727279465;-1,324616245
SRGN;0,257981178;-0,539864421
SRI;-0,024115065;-0,107383783
SRM;-0,059426643;-0,375396141
SRP14;0,140023516;-0,520215336
SRP14-AS1;-0,259336613;-0,814178556
SRP19;0,249842052;-0,811451107
SRP54;0,126217512;-1,50115645
SRP54-AS1;-0,582895103;-0,571339314
SRP68;-0,075226012;-0,253039496
SRP72;-0,008127881;-0,034086102
SRP9;-0,0510286;-0,074575658
SRP9P1;-0,827619347;-0,686514639
SRPK1;-0,106539945;-0,11031881
SRPK2;-0,141661149;-0,229703315
SRPRA;-0,020437747;-0,063764719
SRPRB;-0,030363488;-0,097784153
SRR;-0,712011085;-1,253239919
SRRD;-0,306824179;-4,510443832
SRRM1;-0,100800641;-0,460775975
SRRM2;0,378719819;-0,806617159
SRRM2-AS1;-1,085930411;-2,040562582
SRRM5;-0,319993027;-0,510211466
SRRT;-0,18649147;-1,086365232
SRSF1;-0,108846934;-0,180155006
SRSF10;-0,06871275;-0,112000649
SRSF11;-0,08889305;-0,194026268
SRSF2;0,008834657;-0,030989193
SRSF3;0,046716499;-0,189775491
SRSF4;-0,160302417;-0,343048601
SRSF5;-0,073529035;-0,522305152
SRSF6;-0,081196083;-0,347452748
SRSF7;0,063642495;-0,159376528
SRSF8;-0,017117245;-0,051763534
SRSF9;-0,030119988;-0,23907547
SRXN1;0,236722681;-0,18854831
SS18;0,115181077;-0,680094863
SS18L1;-0,072841424;-0,332469094
SS18L2;-0,29922372;-0,851698252
SSB;0,522316808;-1,116625942
SSBL3P1;-1,347079239;-0,629898137
SSBP1;0,255388954;-0,649373651
SSBP2;-0,404580407;-1,067317814
SSBP3;-0,257868919;-0,772915314
SSBP3-AS1;-2,312519419;-0,962409449
SSBP4;0,06871275;-0,311090356
SSC4D;-0,720000259;-0,472021177
SSC5D;1,155548115;-1,190157708
SSH1;-0,0612828;-0,072602308
SSH2;-0,055812652;-0,061957814
SSH3;-0,001027182;-0,002339933
SSNA1;-0,176089971;-0,637670363
SSPN;0,689214647;-0,715302443
SSPOP;0,578662662;-1,157133403
SSR1;0,058032121;-0,20136371
SSR2;-0,133266531;-0,798433257
SSR3;0,399376237;-2,007256967
SSR4;0,296981738;-2,410775593
SSR4P1;0,025438753;-0,03464956
SSRP1;-0,108811081;-0,458701453
SSTR3;-0,311201085;-0,697445254
SSU72;-0,012801282;-0,055811449
SSX2IP;-0,438221582;-0,608252301
ST13;-0,257496222;-1,303377178
ST13P4;0,524368677;-0,232565472
ST13P6;1,687480581;-1,785526822
ST14;0,044954047;-0,114296731
ST20;0,09678544;-0,114163733
ST20-AS1;-0,647186932;-1,198737912
ST20-MTHFS;-0,123154525;-0,203060322
ST3GAL1;-0,125716402;-0,552168876
ST3GAL2;-0,093109404;-0,07903321
ST3GAL3;-0,242652015;-0,597271777
ST3GAL4;-0,302986149;-0,318899537
ST3GAL5;0,209282682;-0,366902998
ST3GAL5-AS1;0,774922674;-1,125573626
ST3GAL6;0,109458203;-0,13429628
ST6GAL1;0,067114196;-0,49195741
ST6GALNAC1;1,280217612;-1,788473438
ST6GALNAC2;0,491415223;-0,48711849
ST6GALNAC3;0,110646354;-0,298671742
ST6GALNAC4;-0,12957616;-0,359094848
ST6GALNAC4P1;-2,196853156;-2,174608565
ST6GALNAC6;-0,548145499;-0,620725854
ST7;0,548515559;-1,673130902
ST7L;-0,024847047;-0,04701823
ST8SIA1;0,825108017;-1,647395628
ST8SIA4;0,124328135;-0,128566034
ST8SIA6;-0,698538324;-1,202665677
STAB1;0,555458506;-1,431940894
STAC;0,756114806;-0,512141469
STAC3;0,519147846;-1,549706084
STAG1;-0,220097972;-0,513766714
STAG2;0,044912422;-0,08016645
STAG3;-1,287135799;-0,881426773
STAG3L1;0,388449929;-0,746248349
STAG3L2;-0,221294494;-0,254100874
STAG3L3;0,247519463;-1,116303248
STAG3L4;0,492269145;-2,046965299
STAG3L5P;0,480967904;-1,421276907
STAG3L5P-PVRIG2P-PILRB;0,16873759;-0,887337589
STAM;0,247123932;-1,248432373
STAM2;0,047006446;-0,336745134
STAMBP;-0,064592766;-0,196039079
STAMBPL1;0,110220056;-0,552025658
STAP1;-0,443724921;-0,483080108
STAP2;-0,811175168;-0,761635152
STARD10;-0,782356104;-0,434350143
STARD13;-1,023137463;-0,457401606
STARD3;-0,167944637;-0,503808185
STARD3NL;-0,042243646;-0,106450424
STARD4;0,000209877;-0,000423375
STARD4-AS1;0,893863915;-0,921537551
STARD5;-0,211655886;-0,387121984
STARD7;-0,024189466;-0,653212514
STARD7-AS1;0,323506561;-1,330438932
STARD8;0,863951255;-1,925073825
STARD9;-0,575325525;-1,228917446
STAT1;0,815653309;-1,814539275
STAT2;1,130184164;-3,025421752
STAT3;0,102930695;-0,12867798
STAT4;-0,049723692;-0,200194814
STAT5A;-0,018300817;-0,030704445
STAT5B;0,095549306;-0,128669011
STAT6;0,018760928;-0,041638898
STAU1;0,017430285;-0,037037006
STAU2;-0,230326915;-0,80912904
STEAP1B;-4,005261013;-0,859943422
STEAP3;0,066290308;-0,177404248
STEAP4;0,406412253;-0,969483149
STIL;0,438290621;-0,689778076
STIM1;-0,146841388;-0,483388466
STIM2;0,0266795;-0,075538919
STIMATE;-0,399333194;-1,161351067
STIMATE-MUSTN1;-0,235944719;-0,304411295
STIP1;-0,114987099;-0,451706073
STK10;-0,106915204;-0,169867668
STK11;-0,280880612;-0,770072557
STK11IP;-0,183484993;-1,26235831
STK16;-0,152418895;-0,557444457
STK17A;-0,137503524;-0,322335418
STK17B;-0,01905474;-0,036905226
STK24;-0,096651004;-0,139759822
STK25;-0,014721506;-0,066580449
STK26;-0,114127467;-0,324497168
STK3;-0,119842758;-1,185259744
STK32B;0,021714743;-0,021691425
STK32C;-0,019887327;-0,025796394
STK33;-0,1135558;-0,082466276
STK35;-0,189176126;-0,863674894
STK36;-0,04085408;-0,248497492
STK38;-0,004325925;-0,024897832
STK38L;0,1967111;-0,64850052
STK39;0,167419382;-0,488827472
STK4;0,014815997;-0,027941215
STK40;-0,154964494;-0,138253919
STMN1;-0,258577095;-0,571518475
STMN3;0,049687124;-0,159380747
STMP1;-0,017562112;-0,038224443
STN1;-0,085754501;-0,517650536
STOM;0,172522113;-0,638810307
STOML1;0,039011585;-0,059493245
STOML2;-0,090815682;-0,37763415
STON1;-0,591930241;-0,711659502
STON2;-0,142264588;-0,306094221
STOX1;-2,129418022;-0,724971018
STPG1;-0,278608271;-0,749646473
STPG3-AS1;0,406570311;-0,217025318
STRADA;0,335139532;-1,283082644
STRADB;-0,833178783;-0,772295301
STRAP;0,068361411;-1,925454205
STRBP;-0,417982521;-0,787714407
STRC;0,861934827;-2,213206314
STRCP1;-3,307571711;-0,571962985
STRIP1;-0,075729437;-0,412460264
STRIP2;1,40476533;-2,36208914
STRN;0,035651138;-0,076450399
STRN3;-0,064965775;-0,152570437
STRN4;-0,06968916;-0,140663375
STS;0,617638764;-1,063755395
STT3A;0,055613509;-0,295767426
STT3B;-0,029146346;-0,131642549
STUB1;-0,123575463;-0,385011422
STX10;0;0
STX11;0,444276902;-0,835241955
STX12;0,122225438;-0,529022603
STX16;0,072988519;-0,497620535
STX16-NPEPL1;-0,071244449;-0,255240345
STX17;0,019416335;-0,212200583
STX17-AS1;-0,778455475;-0,282090462
STX18;-0,071446098;-0,319422246
STX18-AS1;-0,767635309;-1,425349272
STX1A;-0,524040886;-0,958792749
STX1B;-0,147053175;-0,179863649
STX2;0,174216024;-0,751623603
STX3;0,14910653;-0,172185445
STX4;-0,033071822;-0,126522226
STX5;-0,160433271;-0,356670545
STX6;-0,150509252;-0,276303269
STX7;-0,077219502;-0,704458805
STX8;-0,468323525;-1,270641231
STXBP1;-0,056681859;-0,078845502
STXBP2;-0,046208429;-0,073819342
STXBP3;0,207237512;-1,823972088
STXBP4;-0,110443402;-0,24520477
STXBP5;-0,14497959;-0,196243565
STXBP5-AS1;0,197320591;-0,287306056
STXBP6;1,221544525;-0,874921701
STYK1;-0,38684563;-0,444592468
STYX;-0,083523429;-0,189555087
STYXL1;-0,073119782;-0,392849633
SUB1;0,327466278;-0,791197542
SUCLA2;0,016992248;-0,06362141
SUCLG1;0,047954649;-0,303455979
SUCLG2;0,168958875;-0,696888719
SUCLG2-AS1;-0,405464173;-0,229671009
SUCNR1;0,422269912;-1,0054601
SUCO;-0,017577747;-0,049332688
SUDS3;0,066404659;-0,287760179
SUFU;-0,04329344;-0,190148272
SUGCT;-0,029858612;-0,020433676
SUGP1;-0,02465244;-0,098385571
SUGP2;-0,112527925;-0,675095702
SUGT1;-0,074498366;-0,144273207
SUGT1P3;-0,593495206;-1,578802671
SUGT1P4-STRA6LP;-1,611514017;-0,729117694
SULF2;0,787351897;-1,989707928
SULT1A1;0,625862056;-1,454729402
SULT1A2;0,830617005;-1,02083778
SULT1A3;0,843876914;-3,121362812
SULT1B1;-0,24024421;-0,218642582
SUMF1;0,240742549;-0,757635983
SUMF2;-0,152003093;-1,762145476
SUMO1;0,282418878;-2,883419829
SUMO2;-0,134301092;-0,914745343
SUMO2P17;0,992386816;-0,927471623
SUMO2P21;-0,48993744;-0,286262479
SUMO3;-0,092799728;-0,545280669
SUN1;0,064783399;-0,175636696
SUN2;-0,146078259;-1,268672849
SUN3;-0,311641065;-0,092452665
SUOX;-0,091899084;-1,475536036
SUPT16H;-0,0439115;-0,457596563
SUPT16HP1;0,709312447;-0,742480666
SUPT20H;-0,268317627;-1,171809357
SUPT3H;-0,109640632;-0,914944212
SUPT4H1;0,122083375;-0,175537243
SUPT5H;0,042435266;-0,127285177
SUPT6H;-0,065239348;-0,620954827
SUPT7L;0,081500246;-0,291604812
SUPV3L1;-0,202825463;-1,525918757
SUSD1;0,171994767;-0,830093164
SUSD2;-0,439278987;-0,300381959
SUSD3;-0,190635226;-1,9065926
SUSD4;-0,4950475;-0,409852798
SUSD6;0,001494247;-0,00258579
SUV39H1;-0,289241637;-1,025180071
SUV39H2;0,381976734;-0,429726826
SUV39H2-DT;-2,300284242;-1,744537644
SUZ12;-0,013987727;-0,02216018
SUZ12P1;-0,461780249;-1,443807588
SV2A;0,257081758;-0,233419411
SVBP;0,2016602;-1,140055381
SVIL;0,069634188;-0,071859561
SVIL-AS1;0,425954634;-0,992288277
SVIL2P;-0,978614414;-0,399903125
SVIP;0,120849116;-0,681730029
SWAP70;-0,394318625;-0,807695287
SWI5;-0,228355746;-1,251292019
SWSAP1;0,247983224;-1,269105238
SWT1;0,211212861;-0,484177438
SYAP1;-0,053707325;-0,118865511
SYBU;-0,058274168;-0,033099525
SYCE1;-0,207201896;-0,086109201
SYCE1L;0,051931425;-0,033517912
SYCE2;1,99118206;-2,394298693
SYCP2;-0,558682703;-1,180112747
SYCP2L;-1,18754721;-0,408882471
SYCP3;-0,206572036;-0,246110631
SYDE2;-2,172830001;-0,883106977
SYF2;0,27844796;-1,465771753
SYK;-0,250143342;-0,335316566
SYMPK;-0,00524617;-0,028000491
SYN1;-2,63462312;-1,191301376
SYN2;-0,040235524;-0,01875682
SYN3;-1,702591097;-1,062132615
SYNCRIP;0,176156955;-0,691145736
SYNE1;-0,115127091;-0,326161206
SYNE2;-0,122543493;-1,344251109
SYNE3;0,031364171;-0,20386596
SYNE4;0,108126104;-0,067586835
SYNGAP1;-0,318683118;-0,352536434
SYNGR1;-0,229813843;-0,231919441
SYNGR2;0,064760158;-0,150988969
SYNGR3;-0,842643267;-0,46404708
SYNJ1;0,02680215;-0,06107424
SYNJ2;-0,302745252;-0,337496541
SYNJ2BP;0,116384423;-0,326420128
SYNM;-0,490171588;-0,184526808
SYNPO;-0,113335856;-0,408045047
SYNPO2;1,048031873;-1,247429833
SYNRG;0,963510474;-1,65395879
SYP;0,290249643;-0,371535897
SYPL1;-0,171005096;-0,402047753
SYS1;-0,178171424;-0,46790222
SYT11;0,174220942;-0,93849401
SYT17;-1,032705795;-0,625567137
SYTL1;-0,361656403;-1,547018463
SYTL2;-0,490995091;-0,855864932
SYTL3;-0,186070421;-0,937419905
SYTL4;-0,938615259;-0,462314433
SYVN1;-0,077431487;-0,789215289
SZRD1;-0,091895866;-0,214500944
SZT2;0,014572801;-0,075610651
TAB1;0,072189648;-0,332183432
TAB2;0,211391619;-0,552471607
TAB3;0,531565385;-3,109257051
TACC1;0,063362061;-0,13228241
TACC3;-0,595995441;-0,692373144
TACO1;0,15014835;-0,937470029
TACSTD2;-1,534619115;-0,617047518
TADA1;-0,261736383;-1,12807172
TADA2A;-1,661797544;-1,041643788
TADA2B;-0,14011215;-0,267925489
TADA3;-0,133179219;-0,335254478
TAF1;0,04206406;-0,357310135
TAF10;-0,24224763;-0,621882962
TAF11;-0,088433349;-0,885675591
TAF12;-0,020928868;-0,094871458
TAF13;0,064816442;-0,110768009
TAF1A;-0,043155246;-0,032956316
TAF1A-AS1;-0,001764638;-0,001323487
TAF1B;0,593132975;-1,219953646
TAF1C;0,020177882;-0,090669888
TAF1D;0,077850992;-0,191178472
TAF2;0,36222431;-1,35442484
TAF3;-0,154129478;-0,417095227
TAF4;-0,263578056;-0,758455061
TAF4B;-0,364837915;-0,623527013
TAF5;0,239600561;-1,854057141
TAF5L;-0,052442244;-0,276469591
TAF6;-0,175415715;-0,742633594
TAF6L;0,008965237;-0,016480072
TAF7;0,208772812;-0,624031933
TAF8;-0,210784036;-0,775860988
TAF9;-0,579195719;-1,005644793
TAF9B;0,350273872;-1,064551529
TAFA1;0,706217778;-0,550985872
TAFA2;0,536164361;-0,493467042
TAGAP;0,261237774;-0,627257572
TAGLN;0,450022318;-0,541019048
TAGLN2;-0,427110332;-0,410289999
TAGLN2P1;-1,809948952;-1,129590542
TAL1;-1,033919239;-0,602989719
TALDO1;-0,248275249;-0,158224206
TAMALIN;-0,497077182;-1,143940666
TAMM41;-0,055378278;-0,072512938
TANC1;0,481465848;-0,321163759
TANC2;-0,21585246;-1,290299026
TANGO2;-0,232042591;-0,515292885
TANGO6;-0,175946105;-1,055021901
TANK;0,213130278;-1,156765465
TAOK1;-0,011681805;-0,049251293
TAOK2;-0,134092896;-0,356473319
TAOK3;0,0489096;-0,104493026
TAP2;1,251995226;-0,936883167
TAPBP;0,328947784;-0,26582665
TAPBPL;0,382215476;-0,895101626
TAPT1;0,201240682;-1,298986534
TAPT1-AS1;-0,527084674;-0,399676391
TARBP1;-0,096305366;-0,160170829
TARBP2;0,076930246;-0,389309115
TARDBP;-0,041619089;-1,228229377
TARS1;-0,008551537;-0,106241053
TARS2;0,042825016;-0,091764442
TARS3;-0,546943151;-1,20408418
TAS1R3;-0,315212685;-0,171816315
TAS2R4;0,183171576;-0,177569922
TAS2R5;1,317666754;-2,463555458
TASL;0,777664257;-1,4445226
TASOR;-0,079767277;-0,323034594
TASOR2;0,069343529;-0,934026143
TASP1;0,081443373;-0,313790839
TAT-AS1;0,709205218;-0,742579913
TATDN1;-0,237291663;-0,354423814
TATDN2;-0,214965165;-0,570724231
TATDN3;0,556694863;-1,832462938
TAX1BP1;0,084662397;-0,735470123
TAX1BP3;-0,183327982;-0,604412321
TAZ;-0,166581558;-2,501156028
TBC1D1;-0,138328157;-0,156219196
TBC1D10A;-0,244744951;-1,82144511
TBC1D10B;-0,321928095;-0,477238459
TBC1D10C;-0,333384045;-1,266703222
TBC1D12;-0,134389408;-0,328097033
TBC1D13;-0,162588715;-0,616442681
TBC1D14;-0,279336218;-0,350007608
TBC1D15;0,020677803;-0,050472413
TBC1D16;0,628806917;-0,834026322
TBC1D17;-0,131730698;-1,46879224
TBC1D19;-0,211393157;-0,610706703
TBC1D2;0,04872159;-0,15054864
