GeneID;log2 FC;log10 p-value
UBAP2L;-0,236677348;-1,149520887
UBASH3A;-0,019134314;-0,027136265
UBASH3B;0,071736883;-0,068216132
UBB;-0,12588444;-0,212530196
UBBP4;-0,73161323;-1,045594103
UBC;0,110656787;-0,158579286
UBE2A;0,328212774;-1,160911488
UBE2B;0,706048274;-0,713385321
UBE2C;-0,020453435;-0,008201036
UBE2D1;0,97531314;-1,547995003
UBE2D2;-0,313452313;-0,823020558
UBE2D3;0,028517451;-0,038416232
UBE2D3-AS1;0,686996623;-0,539639784
UBE2D3P1;-0,905647987;-1,972565612
UBE2D4;-0,76056861;-1,710868881
UBE2E1;-0,13151853;-0,337126675
UBE2E2;-0,310387734;-0,489088283
UBE2E3;-0,119264522;-0,20075602
UBE2F;-0,567028222;-1,627971871
UBE2FP1;-2,302663523;-1,476047059
UBE2G1;-0,481047509;-1,454047394
UBE2G2;-0,256970105;-0,971396259
UBE2H;0,004994189;-0,007206845
UBE2I;-0,439912168;-2,343273522
UBE2J1;-0,233831871;-0,294665912
UBE2J2;0,147419234;-0,40327733
UBE2K;-0,202638034;-0,933651694
UBE2L3;-0,077841789;-0,139177769
UBE2L6;0,074835233;-0,113337519
UBE2M;-0,207862807;-0,248216859
UBE2N;-0,215823855;-1,234429984
UBE2O;-0,247926983;-0,753813714
UBE2Q1;0,009168315;-0,016193823
UBE2Q2;-0,109878085;-0,154212152
UBE2Q2P1;0,212632803;-0,137928326
UBE2R2;0,313332071;-0,259191376
UBE2R2-AS1;0,583807074;-0,306247959
UBE2S;-0,68578161;-1,722250178
UBE2SP1;-2,451034759;-1,272718341
UBE2T;1,062642574;-1,429739533
UBE2V1;-0,480932851;-0,677765938
UBE2V1P1;-0,346982763;-0,185560408
UBE2V1P2;-1,248826633;-0,414199917
UBE2V2;0,177777621;-0,557921507
UBE2W;0,672614705;-0,755841892
UBE2Z;0,117084677;-0,604702822
UBE3A;-0,186219693;-0,264516313
UBE3B;-0,033249298;-0,099347596
UBE3C;-0,279628361;-0,673723633
UBE3D;-0,552466813;-0,631197354
UBE4A;0,64994646;-2,092250814
UBE4B;0,449755381;-0,671053381
UBFD1;-0,150267188;-0,402073652
UBIAD1;-0,088988862;-0,160960597
UBL3;-0,081197601;-0,126694684
UBL4A;0,119256031;-0,210255802
UBL5;-0,067785166;-0,094691273
UBLCP1;1,019072885;-3,241054255
UBN1;1,417417669;-0,810371301
UBN2;0,496064282;-1,109916622
UBOX5;-0,31891122;-0,646280213
UBP1;-0,284457737;-0,543903989
UBQLN1;-0,125193764;-0,294997893
UBQLN2;0,369787016;-1,180166972
UBQLN4;-0,171432959;-0,457105579
UBQLN4P1;0,593214069;-0,200597598
UBQLNL;0,216179595;-0,191675744
UBR1;-0,113639372;-0,215547321
UBR2;0,947933805;-1,302410893
UBR3;-0,15846111;-0,226844716
UBR4;-0,177653337;-0,51427929
UBR5;0,024528394;-0,041828156
UBR5-AS1;2,246595577;-1,893243646
UBTD1;0,140998569;-0,104697583
UBTD2;0,533419341;-1,485023299
UBTF;-0,004406214;-0,00803447
UBXN1;-0,641546029;-1,394981333
UBXN10;0,036922667;-0,046996474
UBXN11;-0,814814785;-1,097190904
UBXN2A;0,030452476;-0,076374715
UBXN2B;1,635125598;-1,01207241
UBXN4;0,29753461;-0,681639076
UBXN6;0,613626259;-1,028822622
UBXN7;-0,017413048;-0,023006801
UBXN8;0,137928458;-0,248033894
UCHL3;-0,292029155;-0,427591287
UCHL5;-0,071319536;-0,192681377
UCK1;-0,128111672;-0,642665396
UCK2;-0,118937085;-0,887483018
UCKL1;-0,460494297;-1,472597637
UCKL1-AS1;-1,142737679;-1,016476335
UCN;-0,571931164;-0,437773941
UCP2;-0,163017112;-0,2424085
UCP3;-0,106996061;-0,251636378
UEVLD;1,201391785;-2,523334939
UFC1;-0,74329792;-1,262660054
UFD1;-0,446744812;-1,248960509
UFL1;0,221105345;-0,282125075
UFM1;-0,019886766;-0,033772692
UFSP1;1,570017359;-2,01628694
UFSP2;0,444643476;-1,560555017
UGCG;-0,208914429;-0,249396777
UGDH;0,985598;-1,437241066
UGDH-AS1;0,604543779;-0,263797418
UGGT1;0,380039909;-0,745205974
UGGT2;-0,98678907;-0,831366096
UGP2;0,173481667;-0,671454757
UGT8;1,404158835;-3,032491965
UHMK1;0,127910493;-0,114811171
UHRF1;-0,583235898;-0,471489447
UHRF1BP1;-0,856678947;-1,057125868
UHRF1BP1L;0,092301334;-0,087071176
UHRF2;-0,430509617;-1,112600343
UICLM;-1,36583771;-0,848053292
UIMC1;0,223813928;-0,443323526
ULBP3;-0,660540693;-0,395825953
ULK1;0,499789356;-0,685388821
ULK2;-0,327596999;-0,953756915
ULK3;-0,348475249;-0,691368036
ULK4;0,166680621;-0,22975927
UMAD1;0,828998617;-2,271355108
UMODL1;0,273445337;-0,116512032
UMPS;0,479867981;-0,424632932
UNC119;0,358291496;-0,834493878
UNC119B;0,76532241;-2,423714414
UNC13B;-0,780705736;-0,897915617
UNC13D;0,569218246;-1,322338042
UNC45A;-0,219286938;-0,344061727
UNC45B;0,528497532;-1,168413324
UNC50;0,314827649;-1,081448108
UNC5B;-0,720768496;-0,323751716
UNC5CL;-0,235921344;-0,524948907
UNC93B1;-0,287113324;-0,666108644
UNG;0,319114369;-1,876732091
UNK;-0,113609189;-0,530307817
UNKL;0,83607046;-3,540472723
UPB1;0,537326749;-0,237437351
UPF1;0,809504142;-0,964085643
UPF2;0,716715369;-1,661453464
UPF3A;-0,341011746;-1,705289505
UPF3B;0,385708171;-0,774076283
UPK3A;-0,635865931;-0,551116835
UPK3B;0,551897081;-0,616767666
UPP1;-0,757381026;-1,629199381
UPRT;-0,066135018;-0,115610902
UQCC1;0,286005133;-0,818820598
UQCC2;0,05369733;-0,065213936
UQCC3;-0,132312716;-0,142710674
UQCR10;-0,501204834;-0,585276291
UQCR11;-0,165978604;-0,227118252
UQCRB;-0,908691994;-1,329221212
UQCRC1;-0,820341451;-1,678872699
UQCRC2;-0,289977282;-1,160463408
UQCRFS1;-0,924385927;-1,884505421
UQCRFS1P1;-0,772936017;-0,956819414
UQCRH;-0,949351912;-1,494380805
UQCRHL;-0,701589909;-0,682472503
UQCRQ;-0,743286219;-1,109931138
URB1;0,206393046;-0,65027897
URB1-AS1;-1,167512711;-1,000612384
URB2;-0,338005214;-0,560348294
URGCP;-0,245560563;-0,880882504
URI1;-0,322998694;-2,28657403
URM1;-0,834418788;-1,936892635
UROD;-0,756128071;-1,229410715
UROS;-0,370827353;-1,101156185
USB1;0,388842111;-0,518427523
USE1;-0,601491345;-0,845104364
USF1;-0,115072478;-0,192610685
USF2;-0,625604485;-1,87730472
USF3;-0,105500349;-0,112639061
USHBP1;-0,368789056;-0,135713244
USO1;0,577494282;-1,843148973
USP1;0,252978731;-0,482365084
USP10;0,831837365;-0,684390075
USP11;-0,78240343;-2,657209288
USP12;-0,444074189;-0,547644803
USP13;-0,536928154;-2,904426794
USP14;-0,475675997;-1,005671658
USP15;0,700461724;-1,172006885
USP16;-0,432378996;-1,008042347
USP18;0,082815354;-0,105022946
USP19;0,155479469;-0,565643797
USP20;0,091035076;-0,204116687
USP21;0,029306119;-0,175361423
USP22;-0,233994733;-0,621606795
USP24;-0,236453807;-0,605580056
USP25;-0,111580304;-0,189155892
USP27X;0,313754953;-0,673677789
USP27X-AS1;0,334993707;-0,267548521
USP28;0,41838649;-0,717835537
USP3;-0,28656992;-0,49275887
USP3-AS1;0,857430111;-0,963572978
USP30;-0,509089028;-1,308674933
USP30-AS1;-0,600447506;-1,395380547
USP31;-0,771422596;-1,495391956
USP32;1,106043646;-1,2205478
USP32P2;-0,796783792;-0,421235421
USP32P3;-0,5149589;-0,27621698
USP33;0,247176583;-0,625590223
USP34;0,180637675;-0,379529593
USP35;0,029852998;-0,095828765
USP36;-1,377203278;-1,421979749
USP37;0,483728453;-1,11462973
USP38;-0,075207904;-0,096490079
USP39;-0,171205167;-0,725146189
USP4;0,544518485;-1,082837813
USP40;-0,355415401;-1,80085255
USP42;-0,543276963;-0,61792018
USP43;-0,695872104;-1,599283891
USP44;0,952819694;-1,23375167
USP45;-0,255310677;-0,247735459
USP46;-0,766064494;-1,047666602
USP46-DT;-0,032188265;-0,02653075
USP47;-0,318032564;-0,974438582
USP48;-0,09056721;-0,370500925
USP49;0,350198964;-0,722063377
USP5;-0,708441951;-1,305966953
USP50;-1,619308404;-1,007521027
USP51;0,83620908;-1,047192752
USP53;-0,300502019;-0,156450068
USP54;-0,102856789;-0,169205611
USP6NL;-0,542362444;-1,119053791
USP7;-0,407424315;-1,260806202
USP8;0,264696423;-0,500177476
USP9X;0,253243073;-0,479364323
USPL1;-0,265110749;-0,574016062
UST;-0,037638158;-0,041119321
UTF1;-2,651732864;-1,721455339
UTP11;0,39142951;-0,834963683
UTP14A;-0,263689198;-0,641980359
UTP15;-0,486374257;-1,090594013
UTP18;0,262669079;-1,312990225
UTP20;-0,122748673;-0,299817063
UTP23;0,154882424;-0,35248767
UTP25;0,155434072;-0,707726372
UTP3;-0,064605383;-0,126394635
UTP4;-0,35801562;-0,639483232
UTP6;1,048907851;-3,332850813
UTRN;-0,307102852;-0,365317148
UTS2;-1,777758852;-0,36678851
UTS2B;-0,319782268;-0,10436766
UVRAG;-0,666287401;-1,314113028
UVSSA;0,050147916;-0,135598572
UXS1;-0,126670048;-0,405040308
UXT;-0,920131159;-1,270418775
UXT-AS1;0,604809887;-0,455837325
VAC14;-0,144295726;-0,350410227
VAMP1;0,295878987;-0,628308013
VAMP2;-0,293064825;-0,600329899
VAMP3;-0,050792983;-0,081900673
VAMP4;-0,180781182;-0,266050799
VAMP5;-1,409552359;-1,789923299
VAMP8;-0,64025806;-1,088380651
VANGL1;-0,020110629;-0,019900863
VANGL2;-0,471739094;-0,179262935
VAPA;0,020258839;-0,023482112
VAPB;0,064349853;-0,177288185
VASH1;-1,14771464;-0,865454223
VASH1-AS1;-0,147657543;-0,238651458
VASH2;0,069103604;-0,025015622
VASP;1,169384261;-0,824319283
VAT1;-0,792498052;-2,540223763
VAV1;0,528271023;-0,741285125
VAV2;-0,519673653;-0,799323297
VAV3;-0,039964147;-0,054539008
VBP1;0,65047342;-1,561761971
VCAN;-1,417197648;-1,193988805
VCL;0,026967048;-0,041425581
VCP;-0,272918995;-0,625910889
VCPIP1;0,437758946;-1,239746461
VCPKMT;0,72307446;-1,846012858
VDAC1;-0,552884232;-2,505520046
VDAC1P8;-1,299690698;-1,150857501
VDAC2;-0,633468722;-2,53419177
VDAC2P2;0,187875578;-0,130476834
VDAC2P5;-0,984369107;-2,185194381
VDAC3;-0,337258088;-0,860663291
VDR;0,385463659;-0,382694397
VEGFA;-0,775060239;-0,548585456
VEGFB;-0,451280303;-0,927854984
VENTX;-0,759029375;-1,501179196
VEPH1;-0,738905339;-0,464318687
VEZF1;0,391714921;-1,048880848
VEZT;-0,051298764;-0,148041656
VGLL4;0,093924034;-0,189514966
VHL;0,211874549;-0,428449056
VIL1;-1,230254112;-0,984018717
VILL;-0,283997328;-0,634280853
VIM;-0,864753135;-2,255851938
VIM-AS1;0,1780823;-0,747505977
VIPAS39;0,494625146;-1,616332892
VIPR1;-0,386765961;-0,725655672
VIPR1-AS1;3,075784539;-0,657464745
VIPR2;0,925523165;-1,024164683
VIRMA;0,210817643;-0,93176948
VIT;-0,107679803;-0,048287161
VKORC1;0,029781583;-0,026492945
VKORC1L1;0,638734692;-2,030960517
VLDLR;2,067257404;-1,775034747
VMA21;-0,240273175;-1,200221599
VMAC;0,409777167;-0,614835917
VMO1;-1,65324468;-1,102877279
VMP1;2,007509398;-1,227395917
VN1R1;0,630689852;-0,682937199
VN1R20P;-1,243409804;-0,909123933
VN1R83P;0,648547285;-0,414641188
VNN1;1,201630639;-1,803240817
VNN2;2,581542506;-1,183453134
VNN3;2,718145875;-1,317770302
VOPP1;-0,35470197;-1,917432428
VPREB3;0,89967193;-0,344937456
VPS13A;-0,037498313;-0,035676391
VPS13B;0,150618006;-0,233843646
VPS13B-DT;-0,505433893;-0,528950355
VPS13C;-0,107652947;-0,089501625
VPS13D;0,041058538;-0,076460736
VPS16;-0,267863995;-0,66217482
VPS18;-0,368902857;-0,630222049
VPS25;-0,22349424;-0,518188869
VPS26A;0,084741048;-0,156066301
VPS26B;-0,187860015;-0,908113035
VPS26C;0,105382438;-0,363843583
VPS28;-0,446619371;-0,680290328
VPS29;-0,067293258;-0,228930909
VPS33A;0,69715053;-1,856742687
VPS33B;-0,830230552;-1,39591442
VPS35;0,395038484;-0,90257659
VPS35L;-0,528222808;-1,692947943
VPS36;0,409004599;-0,788045983
VPS37A;0,960364464;-3,34157206
VPS37B;-0,45303659;-0,560728436
VPS37C;0,886656047;-1,447956403
VPS37D;-0,858460537;-0,626362131
VPS39;-0,095074826;-0,268586954
VPS41;1,079422179;-1,935368816
VPS45;-0,158796;-0,524263796
VPS4A;-0,603494584;-1,283363025
VPS4B;1,260693747;-1,701842236
VPS50;0,631291535;-1,890575591
VPS51;-0,839292838;-2,074917577
VPS53;0,800008987;-0,987271373
VPS54;-0,249614965;-0,61761091
VPS72;0,480553694;-0,983620044
VPS8;0,68781564;-1,007978016
VPS9D1;-0,203210293;-0,372646031
VPS9D1-AS1;0,47015492;-0,518897324
VRK1;-0,398337813;-1,201108378
VRK2;-0,000111886;-0,000247131
VRK3;0,648043375;-1,45754148
VSIG1;0,284061356;-0,263137251
VSIG10;0,788955204;-0,496243332
VSIG10L;-0,245297004;-0,181540251
VSIG4;-1,290664838;-1,429968598
VSIR;0,211257862;-0,235067953
VSTM1;0,860942459;-0,542543361
VTA1;0,384119785;-1,698047296
VTI1A;-0,577211692;-1,484919
VTI1B;-0,117947976;-1,149041341
VTN;-0,531556374;-0,304325989
VWA5A;-0,461702096;-1,190625444
VWA8;-0,177742149;-0,515827588
VWCE;3,326701329;-1,282231147
VWDE;1,239834247;-0,615042679
VWF;-0,410977027;-0,359904857
WAC;0,050626073;-0,062561178
WAC-AS1;0,503837363;-0,932904793
WAKMAR2;-1,14109011;-1,266906963
WAPL;0,161472613;-0,336145501
WARS1;-0,855032897;-2,849748136
WARS2;0,071819825;-0,108467107
WARS2-AS1;0,351982244;-0,503506146
WAS;0,600801593;-0,556310214
WASF1;-1,078547401;-1,211441416
WASF2;0,095881737;-0,212411936
WASF3;-1,943239359;-1,074050096
WASH2P;-0,02827545;-0,024835351
WASH4P;0,329823195;-0,46825866
WASH5P;-0,491996146;-0,7427924
WASH7P;-0,219757132;-0,229299899
WASH9P;0,019438811;-0,022940484
WASHC1;-0,389336656;-0,220797505
WASHC2A;-0,333717242;-1,903764972
WASHC2C;-0,138663713;-0,680889244
WASHC3;-0,060865345;-0,08025657
WASHC4;0,632720726;-1,007329523
WASHC5;0,508436288;-1,506866674
WASL;-0,222168858;-0,299494309
WASL-DT;-0,691617923;-0,803692534
WBP1;-0,024832686;-0,067443024
WBP11;-0,56828376;-1,268897373
WBP1L;0,386803819;-0,730764604
WBP1LP2;0,050163602;-0,017357616
WBP2;0,657964332;-0,696725515
WBP2NL;1,004382847;-1,412492239
WBP4;0,243760674;-0,821028462
WDCP;1,217533409;-2,773509212
WDFY1;-0,101725542;-0,093571062
WDFY2;-0,176798467;-0,448783011
WDFY3;1,316939018;-1,02844962
WDFY3-AS2;1,077249359;-1,186389011
WDFY4;0,270908499;-0,500647459
WDHD1;0,495396078;-0,625985364
WDPCP;-0,075372087;-0,101254315
WDR1;0,091691669;-0,174184127
WDR11;-0,184172869;-0,238328241
WDR11-AS1;-0,521520376;-0,58099175
WDR12;0,135650043;-0,277348151
WDR13;-0,400783852;-1,047077954
WDR17;-0,806581312;-0,651686479
WDR18;-0,638906625;-1,090819069
WDR19;0,062869327;-0,307307886
WDR20;-0,056900901;-0,107765976
WDR24;-0,411223747;-0,764538483
WDR25;-0,051941929;-0,066376902
WDR26;0,186802976;-0,271056397
WDR27;-0,150148463;-0,27668761
WDR3;0,788998051;-2,135462122
WDR31;0,586176689;-0,481981584
WDR33;-0,271912557;-0,931801507
WDR35;0,538104713;-0,744078439
WDR36;0,326351976;-1,103518377
WDR37;0,217105374;-0,697797982
WDR38;-1,290293733;-0,623535554
WDR4;0,239513804;-0,452014117
WDR41;0,059387545;-0,156174222
WDR43;-0,689632686;-1,525962177
WDR44;0,70245964;-1,988466251
WDR45;0,16124101;-0,459651834
WDR45B;-0,253543;-0,541910438
WDR47;0,296717897;-0,944685726
WDR48;-0,12219795;-0,218014687
WDR49;-1,089158302;-1,454267661
WDR5;-0,158046712;-0,69047018
WDR5-DT;1,041007491;-0,62811977
WDR53;0,337341394;-0,75570405
WDR54;-0,83705411;-1,208718139
WDR55;0,055828067;-0,168660863
WDR59;-0,217302615;-1,107326138
WDR5B;1,40148236;-2,123834964
WDR5B-DT;0,623738816;-1,63058114
WDR6;-0,172984801;-0,448108414
WDR61;-0,078106193;-0,198235936
WDR62;-1,095265571;-0,996354964
WDR7;-0,30762404;-0,662822206
WDR70;-0,604062366;-1,399118317
WDR73;0,303543224;-1,288942235
WDR74;-1,066076437;-2,297399561
WDR75;-0,21456767;-0,492605551
WDR76;0,374734503;-0,58586568
WDR77;0,233287883;-0,60556041
WDR81;-0,376142408;-0,969448704
WDR82;0,063540054;-0,128559516
WDR83;-0,01028432;-0,014498784
WDR86;-0,60220035;-0,488168291
WDR86-AS1;0,341206453;-0,488898829
WDR89;0,239837765;-0,411737335
WDR90;-0,669502569;-1,701352367
WDR91;-0,157351547;-0,547128753
WDR92;0,95440353;-1,119822643
WDR97;-0,330706523;-0,467072056
WDSUB1;0,086477509;-0,255522118
WDTC1;0,280285821;-0,37072004
WEE1;0,062584254;-0,07227228
WFDC2;0,331735492;-0,108173746
WFDC21P;-0,998175073;-1,03873379
WFDC3;-1,037073274;-0,555615112
WFIKKN1;0,39385359;-0,234212641
WFS1;-0,259409227;-0,238589027
WHAMM;-1,105731932;-1,90757868
WHAMMP2;-0,369974465;-0,132307275
WHAMMP3;-0,674021122;-0,693449149
WHRN;-0,747998482;-0,517799893
WIPF1;0,650345809;-0,796090493
WIPF2;0,631901485;-0,921656949
WIPI1;0,309957714;-0,462649848
WIPI2;-0,008827026;-0,020868595
WIZ;-0,026321418;-0,068127168
WLS;2,240999096;-0,813464306
WNK1;0,190918333;-0,291276754
WNK2;1,466553897;-0,437206299
WNK3;-0,945122313;-0,443605268
WNT1;-0,606930297;-0,745982114
WNT10A;0,453316409;-0,72601662
WNT10B;-0,443577345;-0,575189338
WNT11;-2,397608535;-0,814737482
WNT2B;0,213740478;-0,128340278
WNT5B;0,072727545;-0,072782613
WNT6;1,526687827;-0,922316313
WNT7A;-1,490632336;-1,839328821
WNT8B;-0,033500693;-0,012493242
WNT9A;-0,925088113;-0,564400425
WRAP53;-0,221274954;-0,591865287
WRAP73;0,222711545;-0,917684601
WRN;-0,15209449;-0,243798342
WRNIP1;0,122202486;-0,65269468
WSB1;0,716523797;-1,796012761
WSB2;-5,20042E-07;-6,64832E-07
WSCD1;-1,288886531;-1,209510263
WTAP;-0,301372225;-0,398076462
WTIP;0,120238842;-0,064921887
WWC1;-0,834543351;-0,701499428
WWC2;-0,849334054;-0,881337479
WWC3;1,272813653;-0,874781957
WWOX;-0,801675226;-2,397682993
WWP1;-0,429098103;-1,065853505
WWP2;0,257402065;-0,322418206
WWTR1;-1,812486941;-1,801352072
XAB2;-0,734837949;-1,314450619
XAF1;0,739161081;-2,165643802
XBP1;-0,338698676;-0,574036624
XCL1;-0,399327726;-0,28879338
XCL2;1,093293337;-1,443207179
XCR1;0,341365309;-0,440264919
XIAP;0,953050465;-1,20570021
XK;1,792888144;-0,607529465
XKR6;0,101597592;-0,161044357
XKR7;0,10719223;-0,084698325
XKR8;1,263942999;-1,651447695
XKRX;0,898493338;-0,764680087
XPA;-0,079017091;-0,217809645
XPC;0,427554151;-1,348313056
XPC-AS1;4,234397577;-1,484807345
XPNPEP1;-0,541962208;-2,71336822
XPNPEP2;-0,605705874;-0,681373872
XPNPEP3;0,541439259;-1,476115682
XPO1;0,347582693;-0,661040768
XPO4;-0,197145797;-0,357320257
XPO5;-0,185639969;-1,321731801
XPO6;1,293668216;-0,784708523
XPO7;-0,001909405;-0,00464586
XPOT;-0,140043099;-0,390316414
XPR1;-0,426826202;-0,718939357
XRCC1;0,419417832;-0,662499151
XRCC2;-0,951457914;-0,464296051
XRCC3;0,309002799;-0,577367463
XRCC4;0,361748506;-0,876012081
XRCC5;0,345529872;-1,508006982
XRCC6;-0,575003028;-1,778200752
XRCC6P2;-2,111578416;-2,614283782
XRN1;0,430066214;-0,655906135
XRN2;0,329345566;-0,593124242
XRRA1;-0,839961257;-0,768065715
XXYLT1;-1,225255218;-2,440945152
XXYLT1-AS2;0,374048212;-0,238891103
XYLB;0,027376493;-0,026294324
XYLT1;-0,563786101;-0,390254547
XYLT2;0,056300267;-0,13391418
Y_RNA;0,682777952;-1,512373784
YAE1;0,360152354;-0,340415468
YAF2;0,007790029;-0,009527499
YARS1;-0,670157583;-3,204619484
YARS2;-0,170895817;-0,438550494
YBEY;-0,422603554;-0,359634274
YBX1;0,056882564;-0,154377196
YBX1P1;0,041639025;-0,031127849
YBX1P10;-0,134361009;-0,171132626
YBX1P2;-0,987288126;-0,889082318
YBX1P4;-0,031607507;-0,010520465
YBX3;0,66170265;-1,048845752
YDJC;-0,548262671;-0,916486752
YEATS2;0,17616987;-0,539405804
YEATS2-AS1;-0,199409756;-0,160384999
YEATS4;-0,454961414;-1,154379622
YES1;-1,386710019;-0,720835015
YES1P1;-0,854293964;-1,040355443
YIF1A;-0,205668557;-0,268178949
YIF1B;-0,805371077;-1,203774539
YIPF1;0,605522978;-1,292038266
YIPF2;-0,472777469;-1,395206678
YIPF3;0,504602884;-0,659792414
YIPF4;1,607716501;-3,23273121
YIPF5;0,546709874;-1,917704276
YIPF6;0,811217998;-1,371383573
YJEFN3;0,854292388;-1,471341192
YJU2;-0,754416258;-1,365555814
YKT6;-0,375692207;-1,859344436
YLPM1;-0,25842994;-0,892015231
YME1L1;0,039726278;-0,082671952
YOD1;0,498646428;-0,298284383
YPEL1;-0,285466587;-0,591893338
YPEL2;-0,702657433;-0,80620646
YPEL3;1,233105553;-0,861959158
YPEL4;-0,563206584;-0,956114732
YPEL5;-0,454082699;-0,62417087
YRDC;-0,766195102;-1,536527379
YTHDC2;-0,243825494;-0,419016279
YTHDF1;-0,498320887;-1,15844285
YTHDF2;0,023133545;-0,04807254
YTHDF3;0,299150161;-0,443535794
YTHDF3-AS1;-1,203588509;-0,821711774
YWHAB;0,130350494;-0,25534785
YWHAG;0,104729147;-0,23823389
YWHAH;0,070548686;-0,146972896
YWHAQ;-0,310443766;-1,409192457
YWHAZ;0,095948897;-0,188370195
YWHAZP3;-0,273053004;-0,161415911
YY1;-0,280721939;-0,725346145
YY1AP1;0,081992097;-0,133971526
YY2;-1,270122136;-0,830989959
Z68871.1;-0,436852077;-0,180221552
Z69706.1;-0,145390405;-0,103708259
Z69720.1;0,099931909;-0,05416785
Z73420.1;1,176939706;-0,418799553
Z74021.1;0,180738466;-0,086089867
Z82206.1;0,37920417;-0,344972028
Z83745.1;-1,180764002;-1,968124262
Z83840.1;-1,234956474;-1,088850225
Z83843.1;0,901387696;-0,797847953
Z84485.1;0,309039627;-0,340822135
Z84723.1;1,211248249;-1,270629365
Z85996.2;0,972924441;-0,447251569
Z92544.1;2,013236167;-1,696961537
Z93930.2;0,077009556;-0,124632164
Z93930.3;0,403085584;-0,214655783
Z94721.1;2,188502593;-1,824290799
Z94721.2;1,036745764;-0,507497482
Z94721.3;3,668142062;-1,044834462
Z95114.3;-0,164980614;-0,308660048
Z95115.1;0,360526841;-0,236961854
Z95115.2;0,176156673;-0,145712027
Z95331.1;1,760209745;-1,070413433
Z97192.2;1,282549023;-1,313534053
Z97192.3;0,74578072;-1,320833114
Z97353.1;-1,80595804;-2,152591863
Z97353.2;0,083800892;-0,0548739
Z97633.1;-1,620631349;-1,510721474
Z97634.1;0,684332811;-0,64640255
Z97653.2;0,431180692;-0,129849621
Z97832.2;1,654697499;-2,061889536
Z97986.1;1,004913162;-0,595238541
Z97989.1;0,475188303;-1,162254927
Z98884.2;-0,367796459;-0,237152577
Z99127.3;0,876983978;-1,748890705
Z99129.4;-0,395139167;-0,338543324
Z99572.1;0,727447634;-0,497482695
ZACN;-0,36570952;-0,420202367
ZADH2;0,278379916;-0,571114921
ZAP70;-0,474713559;-0,998696499
ZBED3;-0,526696683;-1,303452151
ZBED3-AS1;0,087539682;-0,042570874
ZBED4;-1,129413018;-1,186622834
ZBED5;0,381166746;-0,868227935
ZBED5-AS1;-0,11896427;-0,106425229
ZBED6;0,376442117;-0,141659864
ZBED6CL;-0,241108428;-0,423115302
ZBP1;0,313821243;-0,482040333
ZBTB1;-0,164956923;-0,230113975
ZBTB10;-1,282170208;-0,877132936
ZBTB11;0,133471206;-0,151524464
ZBTB11-AS1;0,10718315;-0,154168455
ZBTB14;-0,061115202;-0,200353456
ZBTB16;-0,578323662;-0,360265182
ZBTB17;-0,366696159;-0,696946087
ZBTB18;1,065223119;-1,87208923
ZBTB2;-0,136390605;-0,457760156
ZBTB20;0,388901082;-0,334724711
ZBTB20-AS1;-0,511810112;-0,662998641
ZBTB21;-1,05994336;-1,013603996
ZBTB24;-0,283196233;-1,599935076
ZBTB25;-0,242582651;-0,532987222
ZBTB26;0,337655286;-0,724638815
ZBTB3;1,302685511;-2,796737204
ZBTB32;-1,236025358;-0,710858783
ZBTB33;0,254117798;-0,418363229
ZBTB34;1,31626249;-1,424213822
ZBTB37;0,638697808;-1,281902038
ZBTB38;0,014371123;-0,015525065
ZBTB39;-0,371769744;-0,433350676
ZBTB40;-0,341422305;-1,335419597
ZBTB40-IT1;0,086606968;-0,033017533
ZBTB41;0,234750617;-0,162976378
ZBTB42;0,935466566;-1,567462355
ZBTB43;-0,755097166;-0,828659998
ZBTB44;-0,175499533;-0,256535837
ZBTB44-DT;-0,12975821;-0,075151702
ZBTB45;-0,18503377;-0,272892189
ZBTB46;-0,16528604;-0,248693204
ZBTB47;0,520052525;-0,806597686
ZBTB48;0,285025294;-0,863048749
ZBTB49;-0,134659585;-0,201635009
ZBTB5;-0,44396993;-0,897025656
ZBTB6;1,048454426;-1,620068882
ZBTB7A;-0,207450194;-0,377451364
ZBTB7B;0,511923308;-0,532257157
ZBTB7C;-1,478701294;-0,733296012
ZBTB8A;0,7074355;-0,360817467
ZBTB8OS;-0,323158641;-0,504696544
ZBTB9;0,676075002;-0,562348501
ZC2HC1A;0,088220772;-0,066860845
ZC3H10;1,14175625;-2,594133889
ZC3H11A;0,293564958;-0,345678324
ZC3H11B;0,690502198;-0,227739518
ZC3H12A;-1,733375118;-0,85243802
ZC3H12B;-0,573700809;-0,775508592
ZC3H12C;-0,771269059;-0,719766186
ZC3H12D;-0,157342834;-0,270606401
ZC3H13;0,448842784;-1,520121104
ZC3H14;-0,001935309;-0,005954459
ZC3H15;-0,497333609;-1,200804133
ZC3H18;-0,106861671;-0,254941767
ZC3H3;-0,240092188;-0,206491555
ZC3H4;0,476888454;-1,855017134
ZC3H6;0,344393616;-0,569295285
ZC3H7A;-0,707236945;-1,340893337
ZC3H7B;-0,180998637;-0,685351746
ZC3H8;0,315963628;-1,048337413
ZC3HAV1;-0,462164758;-1,361389932
ZC3HAV1L;0,975535695;-0,378971106
ZC3HC1;0,115833641;-0,340741435
ZC4H2;-0,943067652;-3,070773343
ZCCHC10;0,282858533;-0,771496855
