GeneID;log2 FC;Grupo
USP36;-1,377203278;Sangue
UTF1;-2,651732864;Sangue
VAMP5;-1,409552359;Sangue
VSIG4;-1,290664838;Sangue
WDR49;-1,089158302;Sangue
WDR74;-1,066076437;Sangue
WHAMM;-1,105731932;Sangue
WNT7A;-1,490632336;Sangue
WWTR1;-1,812486941;Sangue
XRCC6P2;-2,111578416;Sangue
XXYLT1;-1,225255218;Sangue
Z83745.1;-1,180764002;Sangue
Z97353.1;-1,80595804;Sangue
Z97633.1;-1,620631349;Sangue
ZDHHC14;-1,120259705;Sangue
ZFAND2A;-1,339898212;Sangue
ZMYND15;-1,40751682;Sangue
ZNF295-AS1;-2,260482433;Sangue
ZNF358;-1,490554638;Sangue
ZNF385A;-1,342121543;Sangue
ZNF385C;-1,832983771;Sangue
ZNF394;-1,025690828;Sangue
ZNF426-DT;-1,911534095;Sangue
ZNF618;-1,096554598;Sangue
ZNF628;-2,450060574;Sangue
ZNF703;-1,605424697;Sangue
ZNF804A;-1,204661476;Sangue
ABCA1;1,040369724;Sangue
ABCC6;1,611375317;Sangue
AC002116.2;1,031555925;Sangue
AC004130.2;2,941656014;Sangue
AC004263.2;1,124969233;Sangue
AC005730.3;1,143638196;Sangue
AC005840.2;1,088650793;Sangue
AC007378.1;2,152043482;Sangue
AC007390.1;1,128309444;Sangue
AC007663.1;2,709007141;Sangue
AC007773.1;2,543048859;Sangue
AC008026.3;1,124837112;Sangue
AC008079.1;1,76532521;Sangue
AC008676.1;2,271158766;Sangue
AC009041.3;1,020008945;Sangue
AC009108.3;1,474106213;Sangue
AC009228.1;2,153013144;Sangue
AC009318.4;1,37074224;Sangue
AC010531.6;1,65925584;Sangue
AC010680.3;1,53019163;Sangue
AC010680.4;1,090063698;Sangue
AC011447.3;1,756114806;Sangue
AC011484.1;2,666934463;Sangue
AC011495.1;2,204131993;Sangue
AC011726.2;1,073322191;Sangue
AC012236.1;1,292069483;Sangue
AC012511.1;1,043767234;Sangue
AC015660.3;1,341537814;Sangue
AC015813.5;2,270657482;Sangue
AC015912.2;1,580606863;Sangue
AC016571.1;1,57098923;Sangue
AC018644.1;1,477598799;Sangue
AC018690.1;1,857577139;Sangue
AC022217.3;1,62843224;Sangue
AC022306.2;1,678956708;Sangue
AC024257.2;2,219850227;Sangue
AC025165.2;1,756114806;Sangue
AC025171.5;1,005685924;Sangue
AC026471.2;1,251694557;Sangue
AC027309.2;1,078931802;Sangue
AC027373.1;1,045159795;Sangue
AC034236.1;1,006486829;Sangue
AC046143.2;2,426368624;Sangue
AC051619.5;2,037792629;Sangue
AC060766.5;1,509020638;Sangue
AC064801.2;2,305360167;Sangue
AC064805.1;1,008762641;Sangue
AC067930.3;1,970005073;Sangue
AC073534.2;1,709799613;Sangue
AC073548.1;1,096336003;Sangue
AC073861.1;1,482042663;Sangue
AC079848.1;1,243889058;Sangue
AC079921.2;1,062613077;Sangue
AC087362.2;2,445972735;Sangue
AC087741.1;1,186926475;Sangue
AC091271.1;1,324183671;Sangue
AC092017.1;1,406219559;Sangue
AC092115.3;2,124837112;Sangue
AC092118.2;2,427485694;Sangue
AC092123.1;1,233644882;Sangue
AC092471.1;1,474106213;Sangue
AC092535.2;1,34169135;Sangue
AC092683.1;2,010734688;Sangue
AC092746.1;1,362293933;Sangue
AC093583.1;2,07846371;Sangue
AC095055.1;1,923041452;Sangue
AC098591.3;1,75795772;Sangue
AC099489.2;1,185255374;Sangue
AC108471.2;1,066421924;Sangue
AC109454.2;1,094636874;Sangue
AC114495.2;1,215220632;Sangue
AC116407.1;2,428044553;Sangue
AC116407.2;1,546685879;Sangue
AC118553.1;1,171766348;Sangue
AC124068.2;1,806083265;Sangue
AC124319.3;1,166709884;Sangue
AC132872.2;1,99118206;Sangue
AC133134.1;1,071825922;Sangue
AC133644.1;1,616753874;Sangue
AC134312.3;2,20469042;Sangue
AC134682.1;2,463823318;Sangue
AC135721.1;1,521201;Sangue
AC139494.1;1,143959491;Sangue
AC183084.1;2,81267891;Sangue
AC245060.4;1,820527929;Sangue
AC253572.1;1,345179698;Sangue
ACCS;1,452375608;Sangue
ACE;1,290239692;Sangue
ACTA1;1,930322751;Sangue
ACVRL1;1,012932233;Sangue
ACY3;1,22417542;Sangue
ADAM23;1,385366618;Sangue
AGRN;1,867507125;Sangue
AIM2;1,083213979;Sangue
AL008730.1;2,124837112;Sangue
AL021707.3;1,189831788;Sangue
AL031056.1;1,401122541;Sangue
AL078622.1;3,078655638;Sangue
AL109804.1;1,804812727;Sangue
AL136038.4;1,1138121;Sangue
AL138694.1;3,316433983;Sangue
AL138762.1;1,896484239;Sangue
AL138778.1;1,614340698;Sangue
AL138785.1;2,75795772;Sangue
AL139260.1;1,241023352;Sangue
AL139317.5;2,619450877;Sangue
AL158212.5;2,062677007;Sangue
AL160272.1;1,207054988;Sangue
AL160408.2;1,406942292;Sangue
AL353147.1;2,342920221;Sangue
AL353801.3;1,351383584;Sangue
AL356056.2;1,181806312;Sangue
AL357033.1;2,493801894;Sangue
AL390208.1;2,059957718;Sangue
AL390879.1;1,619624404;Sangue
AL445222.1;1,494308748;Sangue
AL592211.1;2,857284414;Sangue
AL683842.1;1,048397493;Sangue
AL928654.3;1,75795772;Sangue
ALPK2;2,481971928;Sangue
ANK3;1,130300257;Sangue
ANKDD1A;1,140602509;Sangue
ANKDD1B;1,249190293;Sangue
ANO7L1;1,055684245;Sangue
ANXA8;2,446765207;Sangue
AP001024.1;1,804812727;Sangue
AP001107.8;1,785887729;Sangue
AP001830.1;1,885625779;Sangue
AP002414.4;1,272443082;Sangue
AP003120.1;2,153013144;Sangue
AP003774.2;1,049148678;Sangue
APOBEC3A;1,041820176;Sangue
APOL4;1,079278533;Sangue
AQP11;1,124837112;Sangue
ARHGAP27;1,38963991;Sangue
ARHGEF17;1,566115989;Sangue
ATP2A1-AS1;1,043767234;Sangue
ATP5MGL;1,75795772;Sangue
ATXN2-AS;1,124837112;Sangue
B3GALT2;1,23130579;Sangue
BATF2;1,887586814;Sangue
BEX1;2,079885815;Sangue
BHLHA15;1,639939697;Sangue
BISPR;1,006295907;Sangue
BLACAT1;1,509926244;Sangue
BORCS8-MEF2B;1,079117648;Sangue
BX322639.1;2,757821405;Sangue
C11orf98;2,756692209;Sangue
C15orf48;1,271565263;Sangue
C1QC;3,290759246;Sangue
C3;1,122165459;Sangue
CAP1P1;1,849988581;Sangue
CAP1P2;1,886393578;Sangue
CAPNS2;1,125497838;Sangue
CASP1P2;1,525880347;Sangue
CBWD5;1,068166585;Sangue
CCDC194;2,197957706;Sangue
CCDC68;1,124837112;Sangue
CCDC74B;1,124837112;Sangue
CCHCR1;1,379471257;Sangue
CCR8;2,05712769;Sangue
CD274;1,328241929;Sangue
CD300H;2,259443327;Sangue
CD300LD;1,11917776;Sangue
CD70;1,131167016;Sangue
CDH5;1,728870387;Sangue
CDK2AP2P2;2,405360873;Sangue
CDKN2A;1,342824928;Sangue
CEACAM1;1,558771511;Sangue
CELF5;1,378729758;Sangue
CENPK;1,518678771;Sangue
CENPS;1,401122541;Sangue
CEP170B;1,285884226;Sangue
CFAP20DC;1,406942292;Sangue
CFAP73;1,125035298;Sangue
CHMP5;1,077071758;Sangue
CHN1;1,358266233;Sangue
CIBAR1;1,67402104;Sangue
CLBA1;1,248345263;Sangue
CLEC12B;1,023842662;Sangue
CLEC4D;1,099795514;Sangue
CLSPN;1,40439519;Sangue
CMPK2;3,3727495;Sangue
COL23A1;2,027896259;Sangue
COX6CP1;1,066421924;Sangue
CPLX1;1,079201284;Sangue
CR786580.1;1,339509252;Sangue
CTH;1,894532171;Sangue
CXCL10;2,56068551;Sangue
CXCL9;2,510382695;Sangue
CYP4F29P;1,969025603;Sangue
DCST1-AS1;1,460691541;Sangue
DCT;1,125035298;Sangue
DDO;2,116512593;Sangue
DDX39B;3,785259261;Sangue
DDX58;1,343566786;Sangue
DDX60;1,789424974;Sangue
DDX60L;1,423628648;Sangue
DES;1,756300042;Sangue
DHX58;1,374490235;Sangue
DLGAP5;1,330363836;Sangue
DPYSL4;2,271050825;Sangue
DQX1;2,866274773;Sangue
DTL;1,384646844;Sangue
DUSP4;1,667394474;Sangue
DYNC1I2P1;2,494679713;Sangue
E2F8;1,106845298;Sangue
EDA;1,254824226;Sangue
EIF2AK2;1,62770187;Sangue
EIF4HP1;1,306352085;Sangue
EMP1;1,275121557;Sangue
ENPP3;1,225987033;Sangue
ENSAP2;2,756114806;Sangue
EPB41L3;1,057865524;Sangue
EPHA2;1,298856524;Sangue
EPHB2;1,203178682;Sangue
EPSTI1;2,188654434;Sangue
ERCC6L;2,051057558;Sangue
EREG;1,21742367;Sangue
EXOC3L1;2,031213579;Sangue
FAM225A;1,773148358;Sangue
FBLN5;1,488857751;Sangue
FBXO39;3,620777265;Sangue
FCAR;3,143444292;Sangue
FCGR1CP;1,009447875;Sangue
FFAR3;2,856406595;Sangue
FFAR4;2,243795491;Sangue
FLG-AS1;1,804812727;Sangue
FLJ46284;1,990459689;Sangue
FLOT1;3,105853022;Sangue
FN1;1,709799613;Sangue
FOXC1;1,978351437;Sangue
FRG1GP;2,135389397;Sangue
FST;5,271474388;Sangue
FTCD;3,757821405;Sangue
FZD6;1,492958572;Sangue
FZD7;1,124969233;Sangue
GALM;1,196687709;Sangue
GAPDHP14;1,111514343;Sangue
GAPDHP63;1,709799613;Sangue
GAPDHP65;2,75795772;Sangue
GBP1;1,470532612;Sangue
GBP1P1;1,605218035;Sangue
GCATP1;1,363159977;Sangue
GFPT2;1,242614191;Sangue
GGNBP2;1,271501116;Sangue
GIHCG;1,167556199;Sangue
GLDC;2,471549155;Sangue
GNAS-AS1;1,30680164;Sangue
GOLGA2P10;1,052507137;Sangue
GPR15;1,889386571;Sangue
GPR63;1,923542823;Sangue
GPX1P1;4,113543419;Sangue
GREM2;1,892404658;Sangue
GRIK1-AS1;1,555103889;Sangue
GTSCR1;1,806507026;Sangue
GUCY2D;1,929006034;Sangue
H1-0;1,0450201;Sangue
H2BC18;1,380155069;Sangue
HACD1;1,237904984;Sangue
HAR1B;1,317814058;Sangue
HAS3;1,857390412;Sangue
HBEGF;1,645815035;Sangue
HCP5;4,339103354;Sangue
HELZ2;1,357209386;Sangue
HERC2P3;2,033666531;Sangue
HERC5;3,045963608;Sangue
HERC6;1,541511847;Sangue
HES4;2,444687837;Sangue
HLA-DRB1;2,440295829;Sangue
HLA-DRB5;3,107037097;Sangue
HLF;1,06545774;Sangue
HMGB1P10;1,171766348;Sangue
HMGB3;1,230902433;Sangue
HMMR;1,127680538;Sangue
HP;1,577317583;Sangue
HSF2BP;1,756728849;Sangue
HSF4;1,203407841;Sangue
HTR7;1,670497221;Sangue
IATPR;1,163108841;Sangue
IFI16;1,038122913;Sangue
IFI35;1,138648658;Sangue
IFI44;3,304143379;Sangue
IFI44L;4,084454332;Sangue
IFI6;2,665093255;Sangue
IFIH1;1,450897776;Sangue
IFIT1;4,049298428;Sangue
IFIT2;2,671674134;Sangue
IFIT3;3,007819504;Sangue
IFIT5;1,751599113;Sangue
IFNG-AS1;1,041591202;Sangue
IGFBP4;1,07603515;Sangue
IGHA1;1,479944047;Sangue
IGHA2;1,065767935;Sangue
IGHD;4,436232587;Sangue
IGKV1D-13;3,703047234;Sangue
IGKV3D-15;1,756114806;Sangue
IGLC2;3,021871754;Sangue
IGLV1-47;1,085109359;Sangue
IGLV1-51;2,969259704;Sangue
IGLV2-11;2,123068615;Sangue
IGLV2-14;2,0279314;Sangue
IGLV2-18;2,106250198;Sangue
IGLV2-23;1,468679906;Sangue
IGLV3-1;1,824928865;Sangue
IGLV3-16;1,600942129;Sangue
IGLV3-25;1,634128268;Sangue
IGLV3-27;2,461427408;Sangue
IGLV5-45;1,88131308;Sangue
IGLV6-57;2,184808757;Sangue
IGLV7-46;1,432671224;Sangue
IGLV8-61;1,347017366;Sangue
IL10;2,722568665;Sangue
IL6;1,736965594;Sangue
ILDR1;1,157438035;Sangue
INHBA;2,271565263;Sangue
IRF7;1,45599188;Sangue
ISG15;3,080301818;Sangue
ISM1;1,327713024;Sangue
ITGB8;1,574484803;Sangue
JCHAIN;1,737740583;Sangue
JPH4;1,209021754;Sangue
KCNMA1;3,019497962;Sangue
KIF4A;1,403264491;Sangue
KPTN;1,043708015;Sangue
KRT81;2,048420851;Sangue
LAMP3;2,429448076;Sangue
LDLRAD2;1,238167283;Sangue
LIF;2,079058131;Sangue
LINC00189;2,214894495;Sangue
LINC00471;1,31931975;Sangue
LINC01031;2,342920221;Sangue
LINC01132;2,341077306;Sangue
LINC01252;1,084221651;Sangue
LINC01393;2,219850227;Sangue
LINC01664;1,242245577;Sangue
LINC02100;1,970005073;Sangue
LINC02605;2,221120764;Sangue
LINC02773;2,932036244;Sangue
LKAAEAR1;1,991904793;Sangue
LPAR3;2,495558066;Sangue
LRGUK;1,528588716;Sangue
LST1;1,556727555;Sangue
LZTS1;2,313157885;Sangue
M1AP;1,317810433;Sangue
MAMLD1;1,37182791;Sangue
MCF2L2;1,099355554;Sangue
MCOLN3;1,645033773;Sangue
MED12L;1,013957023;Sangue
MELK;1,540039743;Sangue
MERTK;1,186799476;Sangue
MGP;1,094636874;Sangue
MICA;1,105709564;Sangue
MIR6731;2,341077306;Sangue
MIR7111;1,806083265;Sangue
MIR765;2,009408676;Sangue
MIR8075;1,806083265;Sangue
MS4A2;1,372116468;Sangue
MT-TD;2,520505558;Sangue
MT1E;1,842886284;Sangue
MT2A;1,585096673;Sangue
MTATP6P11;1,008823404;Sangue
MTCO3P11;1,522014365;Sangue
MTND6P4;2,20469042;Sangue
MUC16;2,670497221;Sangue
MUC20P1;1,856174693;Sangue
MX1;3,064596048;Sangue
MX2;1,292923197;Sangue
MYLPF;1,971073604;Sangue
MYO10;1,557653792;Sangue
MZB1;1,318371141;Sangue
NCAPG;1,166053728;Sangue
NECTIN2;1,025209009;Sangue
NECTIN3;2,216522035;Sangue
NEFL;1,92856233;Sangue
NEXN;1,072526712;Sangue
NOC2LP2;1,292069483;Sangue
NPIPB1P;1,756114806;Sangue
NR4A1;1,202618422;Sangue
NRIR;2,908875604;Sangue
NT5C3AP2;1,028742403;Sangue
NTAN1P2;1,672520769;Sangue
NUS1P1;1,251694557;Sangue
NUTM2HP;1,513690679;Sangue
OAS1;2,474892397;Sangue
OAS2;2,025535092;Sangue
OAS3;3,440349774;Sangue
OASL;2,782701847;Sangue
ODF3B;1,442480793;Sangue
OLFM4;2,138456426;Sangue
OLR1;1,518712724;Sangue
OR2A1-AS1;2,000236297;Sangue
OR7E140P;1,295783844;Sangue
ORM1;1,731231711;Sangue
PARP12;1,203626217;Sangue
PARP14;1,327892118;Sangue
PARP9;1,311492642;Sangue
PCDHGA6;1,202790735;Sangue
PCDHGB6;2,584367779;Sangue
PCOLCE2;2,842895742;Sangue
PDCD1LG2;2,529565863;Sangue
PEX11G;1,853068993;Sangue
PFKP-DT;1,785887729;Sangue
PHKA1;2,541778322;Sangue
PI4KAP1;1,522780245;Sangue
PILRB;1,152413512;Sangue
PLA2G4B;1,189683932;Sangue
PLAAT2;2,635948881;Sangue
PLEKHH2;2,184653847;Sangue
PLS3;1,024055784;Sangue
PLSCR1;1,463354539;Sangue
PNPT1;1,040982044;Sangue
PPIAL4H;1,728870387;Sangue
PPIAP4;1,25134838;Sangue
PPIAP45;4,415956674;Sangue
PPP1R2B;1,406942292;Sangue
PRELID1P6;1,493694443;Sangue
PRLR;1,07633967;Sangue
PTGR2;1,488621811;Sangue
PTPN13;1,49395115;Sangue
PTPRH;1,75795772;Sangue
PTX3;1,660768526;Sangue
PXDNL;1,657324028;Sangue
RAB1AP1;1,541341498;Sangue
RAB20;1,01749848;Sangue
RAB39A;1,473207136;Sangue
RAPGEF3;2,499018159;Sangue
RASSF6;2,681935894;Sangue
RBFOX1;2,152043482;Sangue
RFPL2;1,847816741;Sangue
RHOT1P2;1,679866393;Sangue
RNASE1;1,198662703;Sangue
RNASE4;1,34169135;Sangue
RNF207;1,181945974;Sangue
RNF213;1,231581593;Sangue
RNF222;1,04331768;Sangue
RNU6-226P;1,600942129;Sangue
RNU6-5P;1,119764876;Sangue
RNU6-8;1,208959283;Sangue
RNU7-40P;1,414729095;Sangue
ROBO4;3,0780429;Sangue
ROCK1P1;2,124837112;Sangue
RPL12P12;1,124837112;Sangue
RPL19P4;1,124837112;Sangue
RPL21P75;1,262955095;Sangue
RPL23AP2;2,341077306;Sangue
RPL23AP69;2,342920221;Sangue
RPL23AP74;1,378729758;Sangue
RPL35P5;1,079201284;Sangue
RPL37P2;1,792030679;Sangue
RPL37P23;1,830463821;Sangue
RPL4P3;2,153065766;Sangue
RPS12P4;1,806083265;Sangue
RPS15AP38;2,126423363;Sangue
RPS24P19;1,045159795;Sangue
RPS27AP12;1,342152054;Sangue
RPS29P16;1,756728849;Sangue
RPS4XP1;1,27185781;Sangue
RPS4XP16;1,145527516;Sangue
RPS4XP6;2,124898982;Sangue
RPSAP58;2,719637411;Sangue
RPSAP9;1,709205218;Sangue
RSAD2;4,484084247;Sangue
RSPH9;2,499517657;Sangue
RTL5;1,562854653;Sangue
RTN4RL1;1,701548875;Sangue
RTP4;1,876861966;Sangue
RUFY4;1,050442082;Sangue
RUNDC3A-AS1;3,927761553;Sangue
SAMD4A;1,250021515;Sangue
SAMD9;1,266354764;Sangue
SAMD9L;1,777607579;Sangue
SAPCD2;1,374271131;Sangue
SCGB3A1;4,342829346;Sangue
SCUBE1;2,858162767;Sangue
SCUBE2;1,633512803;Sangue
SELENOP;1,271565263;Sangue
SEPTIN4;1,087854698;Sangue
SETP17;1,804812727;Sangue
SIGLEC1;3,48326229;Sangue
SIGLEC20P;1,507071596;Sangue
SLC12A8;2,058947545;Sangue
SLC1A3;1,203373176;Sangue
SLC22A13;1,970539239;Sangue
SLC22A16;1,807177046;Sangue
SLC25A27;1,435828798;Sangue
SLC25A41;1,493694443;Sangue
SMIM43;1,687480581;Sangue
SNHG21;1,259154636;Sangue
SNHG25;1,154663985;Sangue
SNORA31;1,446170812;Sangue
SNORA66;1,514728963;Sangue
SNORD19;2,693388507;Sangue
SNORD37;1,756114806;Sangue
SNRPEP4;1,25134838;Sangue
SPATS2L;2,020255768;Sangue
SPCS2P4;1,209822339;Sangue
SPDYE18;1,245586786;Sangue
SPIRE1;1,22074745;Sangue
SPOUT1;1,037735221;Sangue
SPSB1;1,101706394;Sangue
ST13P6;1,687480581;Sangue
ST6GALNAC1;1,280217612;Sangue
STAT2;1,130184164;Sangue
STRIP2;1,40476533;Sangue
SYCE2;1,99118206;Sangue
TAS2R5;1,317666754;Sangue
TCEAL9;1,124601714;Sangue
TDRD7;1,034959443;Sangue
THSD7A;1,124837112;Sangue
TIMM10;1,056839511;Sangue
TINCR;1,172047013;Sangue
TMEM139;1,687636991;Sangue
TMEM191C;1,354754273;Sangue
TMEM225B;1,709799613;Sangue
TMEM269;1,740929378;Sangue
TMPRSS3;1,742659474;Sangue
TMTC1;2,281985084;Sangue
TNFAIP6;1,866675313;Sangue
TNFRSF17;1,891397172;Sangue
TNFRSF19;2,406805977;Sangue
TNFSF10;1,19625511;Sangue
TNFSF13B;1,159560247;Sangue
TNFSF15;1,746639638;Sangue
TPX2;1,293451185;Sangue
TRAJ17;2,079315815;Sangue
TRAJ20;1,233324343;Sangue
TRAJ27;1,866515765;Sangue
TRAJ32;1,991904793;Sangue
TRAJ45;1,825093862;Sangue
TRAJ7;1,271982839;Sangue
TRBV5-1;1,756114806;Sangue
TRBV5-5;1,653523651;Sangue
TRIM22;1,188761643;Sangue
TRIM5;1,086520558;Sangue
TRIM6;2,441319274;Sangue
TRIM7;1,060373598;Sangue
TRPM4;1,556905325;Sangue
TSBP1-AS1;1,34169135;Sangue
TSHR;1,406942292;Sangue
TTC39C-AS1;1,935631291;Sangue
TXNDC5;1,535502638;Sangue
TYMP;1,006189936;Sangue
U62317.3;1,436584203;Sangue
U91328.3;1,292069483;Sangue
UCKL1-AS1;1,052122678;Sangue
ULBP3;1,977889461;Sangue
UNC5B;2,006382273;Sangue
USP18;2,356447952;Sangue
USP32P2;1,71033917;Sangue
USP50;2,711385864;Sangue
UTS2B;2,318116275;Sangue
VAMP5;1,015296982;Sangue
VDAC1P8;1,03106569;Sangue
VNN1;1,077050866;Sangue
WDR17;1,444895325;Sangue
WNT11;1,25134838;Sangue
WWC1;2,070251585;Sangue
WWC2;1,212331245;Sangue
WWTR1;3,124700796;Sangue
XAF1;2,183395641;Sangue
YY2;1,757360455;Sangue
ZBP1;1,296307197;Sangue
ZBTB32;1,231238623;Sangue
ZCCHC2;1,817544218;Sangue
ZMYND15;1,267859932;Sangue
ZNF385C;1,377784746;Sangue
ZNF462;1,561850562;Sangue
ZNF66;1,223151248;Sangue
ZNRD1ASP;3,130166553;Sangue
ZYG11A;2,221120764;Sangue
ABHD1;-1,178180847;Sangue
AC004938.2;-1,766218802;Sangue
AC005034.5;-2,295886623;Sangue
AC005076.1;-1,251767748;Sangue
AC005082.1;-1,278509885;Sangue
AC005785.1;-1,119044188;Sangue
AC005944.1;-1,168834117;Sangue
AC006033.2;-1,03492365;Sangue
AC006213.7;-2,338839953;Sangue
AC006435.2;-1,015546044;Sangue
AC006538.1;-1,37186964;Sangue
AC007292.2;-1,27836068;Sangue
AC007384.1;-1,747514272;Sangue
AC008750.1;-1,221020821;Sangue
AC008750.6;-3,886242659;Sangue
AC009093.7;-1,042425059;Sangue
AC009120.5;-1,355484833;Sangue
AC009226.1;-1,46225856;Sangue
AC010422.4;-1,49832485;Sangue
AC012184.4;-1,178341468;Sangue
AC012313.4;-1,9758079;Sangue
AC013468.1;-2,278385656;Sangue
AC015802.4;-1,589590017;Sangue
AC016739.1;-1,786000957;Sangue
AC016876.1;-1,182038575;Sangue
AC016888.1;-2,197090983;Sangue
AC018445.5;-3,376111987;Sangue
AC018529.3;-1,325247976;Sangue
AC018755.3;-2,785326219;Sangue
AC019226.1;-2,295664539;Sangue
AC020978.6;-1,316173478;Sangue
AC021188.1;-1,902060207;Sangue
AC021752.1;-1,6209794;Sangue
AC022364.1;-3,308709353;Sangue
AC022558.3;-1,6209794;Sangue
AC022916.3;-1,278610415;Sangue
AC023024.1;-2,159100937;Sangue
AC023355.1;-1,51160512;Sangue
AC025265.1;-2,215443424;Sangue
AC027702.1;-1,459993268;Sangue
AC046134.2;-1,245133798;Sangue
AC068669.1;-1,090773221;Sangue
AC068880.4;-1,621452027;Sangue
AC069213.1;-2,428671929;Sangue
AC073343.2;-2,372150511;Sangue
AC079331.2;-1,127887574;Sangue
AC079610.1;-2,728270186;Sangue
AC084824.5;-1,141159804;Sangue
AC090739.1;-1,578932123;Sangue
AC091045.1;-3,52824811;Sangue
AC091181.1;-1,049836204;Sangue
AC092111.1;-1,187746684;Sangue
AC092117.1;-1,054969974;Sangue
AC092127.1;-1,8032989;Sangue
AC092490.1;-4,43778453;Sangue
AC092653.2;-1,196853156;Sangue
AC093462.1;-1,278160861;Sangue
AC093503.2;-3,269630294;Sangue
AC093827.4;-1,235999196;Sangue
AC096887.2;-2,557439822;Sangue
AC097534.1;-2,396551928;Sangue
AC104971.3;-2,165434968;Sangue
AC106782.4;-2,260669779;Sangue
AC107983.1;-1,954208036;Sangue
AC108479.1;-2,07032009;Sangue
AC108519.1;-1,863383121;Sangue
AC112484.1;-1,842873707;Sangue
AC116158.1;-1,090602549;Sangue
AC119403.1;-1,842721706;Sangue
AC132938.3;-1,099650232;Sangue
AC144530.1;-1,178341468;Sangue
AC245049.1;-1,184378528;Sangue
ADGRA3;-2,304496816;Sangue
ADORA3;-1,404634751;Sangue
AEBP1;-1,284001504;Sangue
AF111167.2;-1,18453846;Sangue
AIRE;-1,428671929;Sangue
AJ009632.2;-1,428874455;Sangue
AKR1C3;-1,418567667;Sangue
AL021407.2;-1,184431841;Sangue
AL022316.1;-3,10588278;Sangue
AL031123.1;-1,006362586;Sangue
AL035696.4;-1,295590503;Sangue
AL078581.1;-1,6209794;Sangue
AL078621.1;-1,02633646;Sangue
AL080276.2;-1,035193183;Sangue
AL109627.1;-1,29959578;Sangue
AL117344.1;-2,070406637;Sangue
AL133523.1;-1,29224012;Sangue
AL162274.2;-1,176106813;Sangue
AL355073.1;-1,655542216;Sangue
AL355297.3;-1,621215733;Sangue
AL359504.1;-2,478927794;Sangue
AL359644.1;-3,178582365;Sangue
AL359962.1;-1,463187204;Sangue
AL391121.1;-1,224914072;Sangue
AL450326.2;-1,475544186;Sangue
AL499604.1;-1,070579715;Sangue
AL513190.1;-1,034612874;Sangue
AL590326.1;-1,347136391;Sangue
ALOX12P2;-1,50189083;Sangue
ALOX15;-2,51900479;Sangue
AMDHD1;-1,697398984;Sangue
ANGPTL6;-1,298416863;Sangue
ANKRD31;-2,621215733;Sangue
ASAP2;-1,488795237;Sangue
B4GALNT3;-3,407227982;Sangue
BANF1P2;-1,9758079;Sangue
BCDIN3D-AS1;-1,766218802;Sangue
BEX3;-1,022789627;Sangue
BRCA1P1;-1,388278758;Sangue
BTBD6P1;-1,191066225;Sangue
C12orf60;-1,583629085;Sangue
C15orf54;-2,668921601;Sangue
C1orf50;-1,130293289;Sangue
CACYBPP2;-1,428469374;Sangue
CAPN5;-1,27193581;Sangue
CATSPER2P1;-1,444284029;Sangue
CCDC114;-1,848635459;Sangue
CD8B2;-1,574158782;Sangue
CDNF;-1,278110902;Sangue
CDS1;-1,428874455;Sangue
CHI3L2;-1,060138216;Sangue
CLIC3;-1,520382406;Sangue
CMTM8;-1,108008779;Sangue
COLQ;-1,417378951;Sangue
CYP1B1-AS1;-1,16687898;Sangue
CYP2D7;-2,444684694;Sangue
DACT1;-1,922388692;Sangue
DARS1-AS1;-1,234732083;Sangue
DEPDC7;-1,424684034;Sangue
DEPTOR;-1,287274379;Sangue
DGUOK-AS1;-1,593298659;Sangue
DIRAS1;-2,835517084;Sangue
DPY19L2;-1,815339967;Sangue
DYRK3;-2,614168215;Sangue
EBF4;-1,573684329;Sangue
EEF1D;-1,409856251;Sangue
EFCAB5;-1,352640962;Sangue
EFCC1;-1,85178838;Sangue
EMID1;-2,24258004;Sangue
EML2-AS1;-2,484608741;Sangue
ERAP2;-1,547222306;Sangue
ERRFI1;-1,859421705;Sangue
ESAM;-1,366758284;Sangue
ESPN;-2,106539222;Sangue
F8A1;-1,755510859;Sangue
FAM131B;-1,101665073;Sangue
FAM183BP;-1,728434737;Sangue
FAM53A;-1,341591613;Sangue
FEZ1;-1,589831295;Sangue
FHAD1;-1,634935257;Sangue
FLJ31104;-1,874964702;Sangue
FOXRED2;-1,211029819;Sangue
GAS1;-2,509124164;Sangue
GATA1;-1,353273126;Sangue
GTSE1-DT;-2,883856229;Sangue
GYPE;-2,571735607;Sangue
H2AZ1-DT;-1,246989785;Sangue
H3P14;-1,090602549;Sangue
HAVCR1;-1,708859273;Sangue
HERC2P2;-1,201106125;Sangue
HILPDA;-1,156615667;Sangue
HMGB1P31;-2,513618694;Sangue
HMGB3P32;-1,728023326;Sangue
HMGN3-AS1;-1,584033281;Sangue
HNRNPA3P6;-1,785168032;Sangue
HOMER2;-1,444201907;Sangue
HOXA9;-1,9758079;Sangue
HS3ST1;-3,492684847;Sangue
IL17RC;-1,271654063;Sangue
INMT;-1,090773221;Sangue
IQCH-AS1;-1,142754923;Sangue
ITLN1;-1,125466512;Sangue
JAKMIP2;-1,055106924;Sangue
JHY;-1,008405597;Sangue
KCNA6;-3,326319643;Sangue
KCNG1;-1,254573514;Sangue
KCNQ5;-1,006724454;Sangue
KLHDC9;-1,740777208;Sangue
KLHL33;-2,655859472;Sangue
KRT72;-1,419649023;Sangue
KRT73;-1,200956524;Sangue
KRT74;-2,37186964;Sangue
